기간	자치구	합계	계(개)	인도	입양분양	폐사	계류기증
2014	은평구	486	400	123	56	221	-	66	3	13	50	-	20	-	16	4	-
2014	서대문구	380	237	69	41	127	-	132	4	17	111	-	11	-	10	1	-
2014	마포구	771	347	141	149	57	-	405	6	197	202	-	19	1	15	3	-
2014	양천구	452	386	136	160	90	-	53	3	22	28	-	13	-	7	6	-
2014	강서구	407	321	98	61	162	-	68	3	9	56	-	18	2	15	1	-
2014	구로구	340	225	50	46	129	-	103	3	13	87	-	12	1	9	2	-
2014	금천구	181	169	44	28	97	-	7	-	1	6	-	5	2	2	1	-
2014	영등포구	271	157	39	28	90	-	111	2	12	97	-	3	-	3	-	-
2014	동작구	346	314	126	78	110	-	14	3	9	2	-	18	-	9	9	-
2014	관악구	875	476	161	299	16	-	395	7	225	163	-	4	-	4	-	-
2014	서초구	239	143	48	18	77	-	86	4	10	72	-	10	-	10	-	-
2014	강남구	219	173	60	35	78	-	38	1	14	23	-	8	-	7	1	-
2014	송파구	426	271	90	44	137	-	142	4	14	124	-	13	1	9	3	-
2014	강동구	330	309	110	54	145	-	8	1	4	3	-	13	1	10	2	-
2015	합계	8,902	6,060	2,193	1,453	2,358	56	2,541	55	797	1,679	10	301	8	221	72	-
2015	종로구	254	159	54	15	89	1	88	-	9	79	-	7	-	6	1	-
2015	중구	153	82	19	18	45	-	63	-	10	53	-	8	-	8	-	-
2015	용산구	489	287	145	119	23	-	191	4	105	82	-	11	-	7	4	-
2015	성동구	228	158	43	28	86	1	57	2	19	36	-	13	-	11	2	-
2015	광진구	347	240	104	47	83	6	84	2	16	66	-	23	1	21	1	-
2015	동대문구	410	249	83	53	109	4	151	1	22	128	-	10	-	7	3	-
2015	중랑구	382	290	116	39	131	4	78	2	18	58	-	14	1	11	2	-
2015	성북구	379	280	84	43	150	3	79	-	7	72	-	20	1	16	3	-
2015	강북구	401	307	97	56	151	3	79	3	8	68	-	15	-	10	5	-
2015	도봉구	297	238	78	36	121	3	53	1	5	47	-	6	-	2	4	-
2015	노원구	292	243	72	47	121	3	36	-	3	33	-	13	-	10	3	-
2015	은평구	456	348	96	69	181	2	92	2	14	76	-	16	1	12	3	-
2015	서대문구	344	213	77	34	102	-	115	1	14	100	-	16	1	12	3	-
2015	마포구	586	268	130	94	34	10	300	4	153	134	9	18	1	9	8	-
